Date,AQI,PM2.5,RH,Temperature,WindSpeed
2003-09-25,66.0,17.3,83.973958375,18.9320097124183,2.9679792309737
2003-09-26,68.0,18.3333333333333,90.0885415,19.0600842934377,3.67667114028272
2003-09-27,34.3870967741935,6.21290322580645,92.479166625,19.1369251600596,5.74280055277695
2003-09-28,24.0,4.33333333333333,96.11458325,17.6177232821515,4.01774641529072
2003-09-29,46.6666666666667,8.56666666666667,81.1041665,16.1157949767355,3.6516537328288
2003-09-30,44.4705882352941,8.10882352941177,71.671874875,15.5456390493415,2.26578279016477
2003-10-01,54.3333333333333,10.9333333333333,78.296874875,15.0501603194444,1.71578878464893
2003-10-02,42.6666666666667,7.66666666666667,69.453125125,14.1901765164162,3.67474322002869
2003-10-03,30.6774193548387,5.52258064516129,66.052083375,14.5639457928532,3.15933119053097
2003-10-04,48.6666666666667,9.13333333333333,80.27604175,15.6376615075377,4.42781874095222
2003-10-05,39.6666666666667,7.16666666666667,72.671875125,16.0772914541387,2.79703764346571
2003-10-06,47.5555555555556,8.95555555555556,73.06770825,16.6332023820141,2.24307001291528
2003-10-07,69.0,18.6,73.53125,17.5728127017251,2.87870845506605
2003-10-08,92.6666666666667,31.4666666666667,84.793025375,18.6450282248191,3.34899902818763
2003-10-09,118.25,42.984375,81.697916625,18.2769178720651,2.6386784994789
2003-10-10,119.0,42.8,92.20833325,16.8203832222222,4.03698367517421
2003-10-11,66.3333333333333,17.3333333333333,75.182291625,16.8372090196624,4.90017560278667
2003-10-12,54.4,11.0514285714286,80.817708375,16.7577670810108,4.116527254309
2003-10-13,37.0,6.66666666666667,68.5208335,16.6169316100909,3.48239552722588
2003-10-14,51.3333333333333,10.3666666666667,84.30208325,15.2281977564459,5.42967380280062
2003-10-15,20.5806451612903,3.7,67.167485375,14.2043852231481,10.0632093806853
2003-10-16,46.3333333333333,8.5,58.163541875,14.8509124522352,5.79816962445475
2003-10-17,53.0,10.2333333333333,73.552989125,15.6355458189094,1.77975028563201
2003-10-18,47.2972972972973,8.75405405405405,76.968750125,15.9067835131827,1.56107155205105
2003-10-19,59.0,13.3333333333333,86.890625,16.3511240816327,3.10100204772286
2003-10-20,58.3333333333333,13.0,77.078124875,17.7695177156309,3.17559680399636
2003-10-21,68.8064516129032,18.6193548387097,79.25520825,18.5330619941817,5.02524879856865
2003-10-22,33.5,6.05,80.046874875,15.9765345260886,3.04467972299903
2003-10-23,22.0,3.96666666666667,64.71666675,14.8191275301318,5.77942828810473
2003-10-24,38.8620689655172,7.0448275862069,64.3645835,14.3019360761527,4.01023964600121
2003-10-25,57.6666666666667,12.8666666666667,75.56249975,14.0832848781179,4.37994852216616
2003-10-26,47.5,9.1,93.48958325,13.4908191855631,5.09480754492529
2003-10-27,35.3870967741936,6.50645161290323,98.005208125,13.5510889605735,4.98302255712888
2003-10-28,41.0,8.23333333333333,79.26041675,13.6884832880589,3.12973680312505
2003-10-29,37.5,6.75,92.588541625,13.2468414370748,4.85100215017001
2003-10-30,49.8666666666667,9.77666666666667,66.703125,12.2863036229013,3.84351523251882
2003-10-31,69.5,19.0,79.3455615,11.8822933681733,3.75287316089231
2003-11-01,78.6666666666667,24.0,79.55729175,11.2754166627817,3.07592359278793
2003-11-02,68.875,18.68125,79.18772625,11.5789341526081,3.44799948656031
2003-11-03,100.333333333333,35.2666666666667,81.744791625,11.3793598383662,3.68088514944403
2003-11-04,74.0,21.3666666666667,95.218750125,10.4603302491759,5.26969062464808
2003-11-05,60.2857142857143,14.9457142857143,99.1130952857143,8.96811715229216,3.30326294039634
2003-11-06,58.0,13.0,94.7440474285714,8.48967751702666,2.56042059831648
2003-11-07,42.5,7.65,70.881740125,7.62145572971395,2.42157673793149
2003-11-08,28.5454545454545,5.14848484848485,37.8,7.04732531037167,3.7296321435968
2003-11-09,32.5,5.85,47.631250125,7.54908730604288,0.764130498253987
2003-11-10,68.0,18.2,60.40252975,9.9215176619965,1.72873801381154
2003-11-11,68.2222222222222,18.4472222222222,77.8368055,12.2792629249513,2.24837190679844
2003-11-12,86.0,27.9,95.405975875,11.8971263263525,2.77242984361646
2003-11-13,31.0,5.53333333333333,64.415570125,8.55580151559454,10.5560768685676
2003-11-14,23.2424242424242,4.1969696969697,48.383428,7.79857337719298,10.2806700175229
2003-11-15,21.6666666666667,3.86666666666667,47.817708375,8.76720362521891,5.48743655789013
2003-11-16,69.5,19.0,70.98660725,9.69064822124756,1.06864638017521
2003-11-17,89.0333333333333,29.3533333333333,89.047619125,10.7947560906791,1.93940205166722
2003-11-18,74.6666666666667,21.7666666666667,86.121874875,11.6829038060429,3.1091513911355
2003-11-19,35.0,6.3,94.452381,11.6121553612576,7.57206530282267
2003-11-20,26.5806451612903,4.77741935483871,80.2261904285714,10.1331589756335,6.51384249458621
2003-11-21,53.0,10.1666666666667,69.1866884285714,8.91606203118909,1.8357604742418
2003-11-22,65.3333333333333,16.6666666666667,73.5297621428572,7.81364147953217,2.12427518935085
2003-11-23,66.0857142857143,17.24,80.4583332857143,6.41910873001949,1.79275143917726
2003-11-24,53.0,11.1333333333333,90.4107142857143,3.73046109651683,4.84947363464848
2003-11-25,39.3333333333333,7.06666666666667,72.9761904285714,4.76892734578712,4.44413543750493
2003-11-26,76.4193548387097,22.7096774193548,76.4166667142857,7.00730242495127,1.76923291109009
2003-11-27,83.6666666666667,26.6666666666667,76.9285714285714,7.32023902851006,1.66816186171009
2003-11-28,54.3333333333333,11.7666666666667,98.0,6.43162752249609,5.33356666610694
2003-11-29,26.0571428571429,4.69714285714286,63.3630952857143,6.76659656690141,10.1597100310235
2003-11-30,52.0,9.6,56.3392855714286,8.34071097762073,5.61354517335682
2003-12-01,43.0,7.75,59.3571428571429,7.90810242700372,6.02235846638485
2003-12-02,26.2058823529412,4.71470588235294,54.892857,6.44164352079672,7.21065716711372
2003-12-03,37.6666666666667,7.26666666666667,55.3392855714286,6.21097549415205,3.8315705853753
2003-12-04,63.3333333333333,15.7,62.0357142857143,5.75273832944152,2.45487329631992
2003-12-05,64.7333333333333,16.51,85.0238095714286,5.16510170879875,5.61389682698691
2003-12-06,38.3333333333333,7.8,94.4404761428572,5.30049182637664,1.15780265570375
2003-12-07,34.3333333333333,6.7,75.1011904285714,5.86108921476247,6.83276376931229
2003-12-08,47.7857142857143,9.9,65.4642857142857,6.23860274054478,3.23810878778264
2003-12-09,71.3333333333333,20.0,72.8035712857143,5.94081856416275,1.72564312769345
2003-12-10,73.3333333333333,20.9666666666667,86.0892858571429,4.82315585876369,3.57852037726451
2003-12-11,33.8823529411765,6.15,91.2916667142857,3.66828450997653,7.08932046333851
2003-12-12,29.0,5.15,54.4880954285714,2.97191207674282,7.04400089048034
2003-12-13,32.0,5.76666666666667,54.9285714285714,3.19894340473396,4.1550198979183
2003-12-14,34.6774193548387,6.24516129032258,81.297619,3.89860887912517,6.47525532820226
2003-12-15,37.0,6.66666666666667,80.4020562857143,4.85847214997071,8.22188121490792
2003-12-16,71.6666666666667,20.2333333333333,75.9047618571429,4.41068556531927,3.63602616577882
